Unnamed: 0,EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas
2189526,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2022,21,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
2797555,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2018,46,6,Neumonía (J12-J18),23.0,0.0,0.0,0.0,11.0,12.0
932158,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2025,24,10,"Covid-19, Virus no identificado U07.2",0.0,0.0,0.0,0.0,0.0,0.0
999418,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2020,45,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
2678320,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2021,11,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",5.0,0.0,0.0,0.0,5.0,0.0
3006815,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2020,18,7,Bronquitis/bronquiolitis aguda (J20-J21),1.0,0.0,0.0,0.0,1.0,0.0
3025038,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2024,27,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
12640,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2025,18,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
270568,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2020,43,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
3143136,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2022,23,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,73.0,0.0,0.0,0.0,62.0,11.0
1891822,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2021,51,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,2.0,0.0,2.0,0.0,0.0,0.0
2574420,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2019,34,8,Crisis obstructiva bronquial (J40-J46),15.0,0.0,0.0,0.0,9.0,6.0
1610863,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2024,6,10,"Covid-19, Virus no identificado U07.2",0.0,0.0,0.0,0.0,0.0,0.0
1332850,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2025,15,5,Influenza (J09-J11),1.0,0.0,0.0,0.0,1.0,0.0
2241605,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2019,2,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,55.0,0.0,0.0,0.0,41.0,14.0
1898816,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2025,42,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
2848979,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2023,18,4,IRA Alta (J00-J06),228.0,5.0,26.0,50.0,137.0,10.0
1577866,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2018,6,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",40.0,2.0,12.0,9.0,13.0,4.0
539855,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2020,51,7,Bronquitis/bronquiolitis aguda (J20-J21),0.0,0.0,0.0,0.0,0.0,0.0
2567990,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2023,46,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
223430,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2015,13,8,Crisis obstructiva bronquial (J40-J46),7.0,0.0,1.0,1.0,4.0,1.0
1694831,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2023,24,8,Crisis obstructiva bronquial (J40-J46),1.0,0.0,0.0,0.0,1.0,0.0
1754407,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2020,51,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,0.0,0.0,0.0,0.0,0.0,0.0
2510783,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2020,12,7,Bronquitis/bronquiolitis aguda (J20-J21),16.0,0.0,5.0,0.0,11.0,0.0
2717950,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2022,8,11,"Covid-19, Virus identificado U07.1",18.0,0.0,0.0,0.0,15.0,3.0
402663,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2023,21,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
2460685,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2024,18,8,Crisis obstructiva bronquial (J40-J46),10.0,0.0,0.0,0.0,9.0,1.0
1796995,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2025,46,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,198.0,0.0,9.0,32.0,136.0,21.0
2598065,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2019,36,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,95.0,0.0,0.0,0.0,69.0,26.0
180582,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2015,17,4,IRA Alta (J00-J06),4.0,0.0,0.0,0.0,4.0,0.0
1533471,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2020,50,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
1580313,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2016,28,8,Crisis obstructiva bronquial (J40-J46),76.0,31.0,35.0,10.0,0.0,0.0
371214,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2015,22,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,15.0,8.0,7.0,0.0,0.0,0.0
574079,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2021,35,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
3240209,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2016,12,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,262.0,9.0,41.0,32.0,162.0,18.0
1305928,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2015,38,8,Crisis obstructiva bronquial (J40-J46),108.0,32.0,60.0,16.0,0.0,0.0
130142,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2014,38,4,IRA Alta (J00-J06),31.0,0.0,0.0,0.0,28.0,3.0
837025,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2018,16,6,Neumonía (J12-J18),7.0,0.0,0.0,0.0,2.0,5.0
1196854,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2018,4,8,Crisis obstructiva bronquial (J40-J46),6.0,0.0,0.0,0.0,4.0,2.0
2907747,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2022,13,11,"Covid-19, Virus identificado U07.1",1.0,0.0,0.0,0.0,1.0,0.0
2313490,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2024,26,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
383526,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2022,33,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
3319241,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2022,24,6,Neumonía (J12-J18),6.0,0.0,0.0,0.0,3.0,3.0
1396132,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2025,24,6,Neumonía (J12-J18),0.0,0.0,0.0,0.0,0.0,0.0
1412765,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2019,44,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,0.0,0.0,0.0,0.0,0.0,0.0
2888060,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2014,8,8,Crisis obstructiva bronquial (J40-J46),11.0,4.0,4.0,3.0,0.0,0.0
3027095,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2016,5,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,202.0,59.0,110.0,33.0,0.0,0.0
3007363,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2014,7,8,Crisis obstructiva bronquial (J40-J46),15.0,0.0,0.0,0.0,6.0,9.0
2788783,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2024,7,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
2973034,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2021,5,8,Crisis obstructiva bronquial (J40-J46),1.0,0.0,0.0,0.0,1.0,0.0
3191094,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2016,34,7,Bronquitis/bronquiolitis aguda (J20-J21),3.0,0.0,0.0,0.0,2.0,1.0
3119585,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2014,1,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,49.0,0.0,0.0,0.0,29.0,20.0
655047,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2020,46,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
281963,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2022,33,7,Bronquitis/bronquiolitis aguda (J20-J21),13.0,0.0,3.0,2.0,8.0,0.0
2484359,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2021,24,7,Bronquitis/bronquiolitis aguda (J20-J21),0.0,0.0,0.0,0.0,0.0,0.0
219374,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2019,52,7,Bronquitis/bronquiolitis aguda (J20-J21),26.0,11.0,14.0,1.0,0.0,0.0
2926280,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2016,12,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,73.0,0.0,0.0,0.0,31.0,42.0
786614,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2024,12,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,0.0,0.0,0.0,0.0,0.0,0.0
939726,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2021,30,6,Neumonía (J12-J18),3.0,0.0,0.0,0.0,1.0,2.0
2408041,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2019,9,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",25.0,10.0,9.0,6.0,0.0,0.0
