,fecha,ciudad,dispositivo,categoria_producto,metodo_pago,edad_cliente,productos_carrito,tiempo_sesion_min,rating_producto,precio_promedio,monto_total,compra_completada
230,2024-01-10 14:00:00,Concepción,Desktop,Libros,Transferencia,,5,0.1,5.0,41691.0,223940.0,1
231,2024-01-10 15:00:00,Valparaíso,Mobile,Hogar,Tarjeta,63.0,4,2.0,,8374.0,28783.0,0
232,2024-01-10 16:00:00,Valparaíso,Mobile,Libros,Transferencia,,2,5.2,5.0,5090.0,11463.0,1
233,2024-01-10 17:00:00,Valparaíso,Mobile,Libros,Transferencia,34.0,3,12.7,,18215.0,57014.0,0
234,2024-01-10 18:00:00,Santiago,Tablet,Hogar,Tarjeta,38.0,4,5.0,,13870.0,58558.0,0
235,2024-01-10 19:00:00,Concepción,Mobile,Ropa,Tarjeta,41.0,2,22.6,4.0,11299.0,23481.0,1
236,2024-01-10 20:00:00,Santiago,Desktop,Electrónica,,,1,3.4,,54564.0,52202.0,0
237,2024-01-10 21:00:00,Santiago,Desktop,Hogar,,,6,6.1,4.0,8092.0,44061.0,0
238,2024-01-10 22:00:00,Valparaíso,Mobile,Deportes,Transferencia,55.0,4,19.7,,3245.0,13841.0,0
239,2024-01-10 23:00:00,Santiago,Mobile,Libros,Transferencia,39.0,4,7.0,4.0,8672.0,32112.0,1
240,2024-01-11 00:00:00,La Serena,Desktop,Electrónica,,38.0,3,7.0,,21640.0,57051.0,0
241,2024-01-11 01:00:00,La Serena,Tablet,Electrónica,Tarjeta,37.0,2,0.2,5.0,37232.0,66404.0,1
242,2024-01-11 02:00:00,La Serena,Mobile,Hogar,,26.0,3,2.9,3.0,34041.0,105749.0,0
243,2024-01-11 03:00:00,Santiago,Mobile,Deportes,,47.0,3,9.5,4.0,14069.0,37361.0,0
244,2024-01-11 04:00:00,Santiago,Mobile,Deportes,Efectivo,35.0,2,10.2,,13613.0,28676.0,0
245,2024-01-11 05:00:00,La Serena,Mobile,Ropa,Efectivo,30.0,3,0.9,4.0,19422.0,49813.0,0
246,2024-01-11 06:00:00,Santiago,Mobile,Deportes,Tarjeta,51.0,3,4.3,3.0,22760.0,74237.0,0
247,2024-01-11 07:00:00,La Serena,Mobile,Hogar,Tarjeta,55.0,4,8.9,5.0,27623.0,94685.0,1
248,2024-01-11 08:00:00,La Serena,Mobile,Electrónica,Transferencia,,2,5.3,5.0,10949.0,21631.0,0
249,2024-01-11 09:00:00,Concepción,Mobile,Electrónica,Efectivo,57.0,5,1.4,5.0,7644.0,33893.0,0
250,2024-01-11 10:00:00,Santiago,Desktop,Deportes,Tarjeta,36.0,1,4.4,,16886.0,14463.0,0
251,2024-01-11 11:00:00,Santiago,Tablet,Libros,Transferencia,54.0,6,11.4,3.0,13255.0,81757.0,1
252,2024-01-11 12:00:00,Concepción,Mobile,Ropa,Tarjeta,67.0,2,8.6,3.0,10462.0,19793.0,1
253,2024-01-11 13:00:00,Santiago,Desktop,Deportes,,30.0,2,4.0,,15119.0,30625.0,0
254,2024-01-11 14:00:00,Santiago,Mobile,Hogar,Efectivo,43.0,7,,5.0,45345.0,350309.0,1
255,2024-01-11 15:00:00,Valparaíso,Tablet,Ropa,Tarjeta,37.0,2,1.7,5.0,60130.0,126619.0,0
256,2024-01-11 16:00:00,La Serena,Desktop,Deportes,,47.0,2,17.3,,4047.0,9062.0,0
257,2024-01-11 17:00:00,Valparaíso,Desktop,Ropa,Efectivo,33.0,1,0.0,5.0,4236.0,4705.0,1
258,2024-01-11 18:00:00,Valparaíso,Mobile,Libros,,28.0,6,6.0,4.0,19156.0,121433.0,0
259,2024-01-11 19:00:00,Santiago,Desktop,Hogar,,26.0,2,6.6,4.0,15623.0,27486.0,0
260,2024-01-11 20:00:00,Valparaíso,Mobile,Deportes,Efectivo,43.0,3,3.9,2.0,21393.0,67055.0,0
261,2024-01-11 21:00:00,La Serena,Mobile,Electrónica,,37.0,3,0.3,,16081.0,52136.0,0
262,2024-01-11 22:00:00,Santiago,Mobile,Hogar,Tarjeta,,5,6.7,4.0,30054.0,169078.0,1
263,2024-01-11 23:00:00,Valparaíso,Desktop,Libros,,38.0,7,20.3,4.0,19021.0,148825.0,0
264,2024-01-12 00:00:00,Concepción,Desktop,Libros,Tarjeta,33.0,9,27.0,4.0,20136.0,204532.0,1
265,2024-01-12 01:00:00,Concepción,Mobile,Electrónica,Tarjeta,29.0,4,21.1,,8939.0,38204.0,0
266,2024-01-12 02:00:00,Valparaíso,Desktop,Hogar,Efectivo,31.0,6,5.8,5.0,17472.0,99624.0,0
267,2024-01-12 03:00:00,Concepción,Mobile,Deportes,,48.0,1,10.3,4.0,5392.0,5933.0,0
268,2024-01-12 04:00:00,Santiago,Mobile,Electrónica,Tarjeta,29.0,6,5.6,4.0,30079.0,177488.0,1
269,2024-01-12 05:00:00,Santiago,Desktop,Deportes,Transferencia,55.0,10,9.1,4.0,15501.0,178109.0,1
270,2024-01-12 06:00:00,Concepción,Mobile,Ropa,,40.0,5,0.6,,8553.0,49131.0,0
271,2024-01-12 07:00:00,Concepción,Mobile,Deportes,Efectivo,,8,10.5,4.0,6087.0,42633.0,1
272,2024-01-12 08:00:00,Concepción,Mobile,Ropa,,48.0,6,6.2,3.0,22209.0,121828.0,0
273,2024-01-12 09:00:00,La Serena,Desktop,Deportes,Tarjeta,35.0,5,13.8,,9267.0,45311.0,0
274,2024-01-12 10:00:00,Valparaíso,Mobile,Ropa,Tarjeta,52.0,3,11.0,,7917.0,26500.0,0
275,2024-01-12 11:00:00,Valparaíso,Tablet,Hogar,Efectivo,29.0,8,5.7,,16548.0,136048.0,0
276,2024-01-12 12:00:00,Concepción,Mobile,Libros,Transferencia,,6,2.9,3.0,18956.0,102381.0,1
277,2024-01-12 13:00:00,Valparaíso,Desktop,Hogar,Efectivo,31.0,4,10.5,,35469.0,160443.0,0
278,2024-01-12 14:00:00,Concepción,Mobile,Electrónica,,42.0,2,6.6,,26050.0,54570.0,0
279,2024-01-12 15:00:00,Concepción,Mobile,Hogar,,41.0,7,4.6,,8410.0,56983.0,0
280,2024-01-12 16:00:00,Concepción,Desktop,Hogar,Tarjeta,,6,3.9,,1955.0,11104.0,0
281,2024-01-12 17:00:00,Santiago,Mobile,Libros,Transferencia,40.0,3,10.0,2.0,23205.0,79745.0,0
282,2024-01-12 18:00:00,Santiago,Mobile,Hogar,Tarjeta,31.0,5,5.7,4.0,3467.0,17511.0,1
283,2024-01-12 19:00:00,Santiago,Mobile,Electrónica,Transferencia,54.0,4,14.5,5.0,22837.0,79454.0,0
284,2024-01-12 20:00:00,Valparaíso,Mobile,Hogar,Tarjeta,46.0,7,8.3,3.0,3347.0,22695.0,1
285,2024-01-12 21:00:00,Santiago,Mobile,Hogar,Tarjeta,42.0,3,4.0,4.0,13777.0,43894.0,1
286,2024-01-12 22:00:00,Valparaíso,Desktop,Hogar,Tarjeta,36.0,1,11.0,4.0,23086.0,20167.0,1
287,2024-01-12 23:00:00,Valparaíso,Desktop,Hogar,,42.0,7,,,79511.0,524675.0,0
288,2024-01-13 00:00:00,Santiago,Mobile,Libros,,,2,2.7,,35466.0,74323.0,0
289,2024-01-13 01:00:00,Valparaíso,Mobile,Libros,Efectivo,46.0,1,4.3,,6172.0,6686.0,0
290,2024-01-13 02:00:00,Santiago,Mobile,Electrónica,,48.0,2,5.9,,3480.0,7695.0,0
291,2024-01-13 03:00:00,Santiago,Mobile,Electrónica,Tarjeta,28.0,5,5.1,,11785.0,60554.0,0
292,2024-01-13 04:00:00,Concepción,Desktop,Electrónica,Tarjeta,31.0,3,9.9,5.0,29644.0,90655.0,1
293,2024-01-13 05:00:00,Santiago,Desktop,Hogar,Transferencia,49.0,1,11.5,4.0,58772.0,55000.0,1
294,2024-01-13 06:00:00,Santiago,Mobile,Deportes,,64.0,3,0.0,,14253.0,43615.0,0
295,2024-01-13 07:00:00,Valparaíso,Mobile,Hogar,Tarjeta,34.0,4,18.9,4.0,14058.0,61852.0,1
296,2024-01-13 08:00:00,Concepción,Desktop,Deportes,Tarjeta,,3,0.5,3.0,14108.0,41048.0,1
297,2024-01-13 09:00:00,Santiago,Mobile,Electrónica,Tarjeta,33.0,4,0.4,,8782.0,39793.0,0
298,2024-01-13 10:00:00,Valparaíso,Mobile,Hogar,Tarjeta,28.0,2,1.7,4.0,2091.0,3647.0,1
299,2024-01-13 11:00:00,Santiago,Desktop,Electrónica,Tarjeta,55.0,5,3.9,4.0,10412.0,59033.0,1
300,2024-01-13 12:00:00,Santiago,Desktop,Libros,,34.0,8,12.3,,30056.0,215676.0,0
301,2024-01-13 13:00:00,Valparaíso,Mobile,Electrónica,Efectivo,28.0,2,2.6,5.0,28954.0,64911.0,1
302,2024-01-13 14:00:00,Valparaíso,Desktop,Hogar,Efectivo,,4,7.6,4.0,5253.0,19404.0,1
303,2024-01-13 15:00:00,Valparaíso,Mobile,Libros,,,2,2.8,,21488.0,39236.0,0
304,2024-01-13 16:00:00,Concepción,Desktop,Libros,Tarjeta,,3,20.4,3.0,5180.0,17131.0,1
305,2024-01-13 17:00:00,La Serena,Mobile,Deportes,Tarjeta,29.0,14,13.6,5.0,22978.0,311526.0,1
306,2024-01-13 18:00:00,Valparaíso,Desktop,Ropa,Tarjeta,45.0,7,142.42924378480507,5.0,21097.0,162056.0,0
307,2024-01-13 19:00:00,Santiago,Desktop,Libros,,37.0,3,8.3,4.0,39653.0,129582.0,0
308,2024-01-13 20:00:00,Concepción,Mobile,Ropa,Transferencia,53.0,10,13.4,5.0,53547.0,459238.0,1
309,2024-01-13 21:00:00,Santiago,Desktop,Electrónica,Tarjeta,,5,4.3,5.0,4128.0,22738.0,1
310,2024-01-13 22:00:00,Santiago,Desktop,Electrónica,,27.0,9,2.7,,5781.0,55681.0,0
311,2024-01-13 23:00:00,Santiago,Mobile,Libros,Efectivo,42.0,5,0.7,,24395.0,117271.0,0
312,2024-01-14 00:00:00,Santiago,Desktop,Deportes,Tarjeta,45.0,11,5.2,3.0,7949.0,80568.0,0
313,2024-01-14 01:00:00,La Serena,Tablet,Electrónica,,54.0,9,3.7,4.0,12883.0,101093.0,0
314,2024-01-14 02:00:00,Concepción,Desktop,Ropa,Tarjeta,,4,9.1,,11086.0,50773.0,0
315,2024-01-14 03:00:00,Valparaíso,Mobile,Libros,,41.0,1,18.5,5.0,28047.0,27685.0,0
316,2024-01-14 04:00:00,Santiago,Mobile,Libros,,55.0,9,5.8,,23471.0,220294.0,0
317,2024-01-14 05:00:00,Santiago,Mobile,Deportes,Transferencia,60.0,4,11.7,5.0,8621.0,33796.0,1
318,2024-01-14 06:00:00,Santiago,Mobile,Libros,Transferencia,42.0,1,1.8,5.0,25210.0,26868.0,1
319,2024-01-14 07:00:00,Santiago,Mobile,Hogar,Tarjeta,,3,9.6,4.0,12712.0,41453.0,1
320,2024-01-14 08:00:00,Valparaíso,Mobile,Ropa,Tarjeta,,9,2.7,4.0,7007.0,71596.0,1
321,2024-01-14 09:00:00,Concepción,Mobile,Hogar,Transferencia,38.0,4,8.8,5.0,6699.0,26137.0,1
322,2024-01-14 10:00:00,Valparaíso,Mobile,Hogar,Transferencia,57.0,2,4.7,5.0,9649.0,19285.0,1
323,2024-01-14 11:00:00,Santiago,Mobile,Ropa,Tarjeta,42.0,2,15.4,4.0,12275.0,22401.0,0
324,2024-01-14 12:00:00,La Serena,Desktop,Libros,Tarjeta,47.0,1,11.9,3.0,1947.0,1898.0,1
325,2024-01-14 13:00:00,Concepción,Desktop,Libros,Tarjeta,70.0,3,5.6,3.0,21479.0,71545.0,1
326,2024-01-14 14:00:00,Valparaíso,Mobile,Hogar,Transferencia,,1,0.8,,15685.0,16721.0,0
327,2024-01-14 15:00:00,Valparaíso,Mobile,Ropa,,84.0,5,2.2,3.0,3679.0,17605.0,0
328,2024-01-14 16:00:00,Santiago,Mobile,Electrónica,Transferencia,36.0,1,9.6,5.0,36569.0,34821.0,1
329,2024-01-14 17:00:00,Santiago,Mobile,Ropa,,,1,0.8,4.0,3402.0,3002.0,0
330,2024-01-14 18:00:00,Santiago,Mobile,Hogar,,42.0,3,9.9,,47321.0,152683.0,0
331,2024-01-14 19:00:00,Concepción,Desktop,Ropa,Tarjeta,44.0,3,18.9,4.0,13208.0,39030.0,1
332,2024-01-14 20:00:00,Santiago,Mobile,Ropa,Tarjeta,49.0,3,5.9,1.0,12895.0,41658.0,1
333,2024-01-14 21:00:00,Santiago,Tablet,Electrónica,Transferencia,48.0,6,19.1,1.0,34297.0,182174.0,0
334,2024-01-14 22:00:00,Santiago,Mobile,Deportes,Tarjeta,56.0,3,4.0,,10559.0,30044.0,0
335,2024-01-14 23:00:00,Santiago,Mobile,Deportes,Tarjeta,37.0,2,5.7,5.0,20619.0,41812.0,1
336,2024-01-15 00:00:00,Concepción,Desktop,Electrónica,Tarjeta,,2,1.7,3.0,17736.0,39905.0,1
337,2024-01-15 01:00:00,Concepción,Desktop,Ropa,Tarjeta,41.0,2,1.1,,4880.0,9747.0,0
338,2024-01-15 02:00:00,Valparaíso,Desktop,Hogar,,78.0,2,3.4,3.0,3866.0,8708.0,0
339,2024-01-15 03:00:00,Santiago,Tablet,Electrónica,,26.0,5,5.6,5.0,39292.0,174658.0,0
340,2024-01-15 04:00:00,Valparaíso,Mobile,Deportes,Tarjeta,34.0,1,16.4,4.0,7838.0,7978.0,0
341,2024-01-15 05:00:00,Valparaíso,Desktop,Deportes,Tarjeta,62.0,3,4.5,4.0,15763.0,45311.0,1
342,2024-01-15 06:00:00,Santiago,Mobile,Electrónica,Transferencia,55.0,3,9.7,3.0,10285.0,27200.0,0
343,2024-01-15 07:00:00,Santiago,Desktop,Ropa,Tarjeta,46.0,3,4.6,5.0,4723.0,12509.0,0
344,2024-01-15 08:00:00,Santiago,Mobile,Libros,,,10,,,13252.0,132278.0,0
345,2024-01-15 09:00:00,Valparaíso,Mobile,Hogar,,68.0,1,26.9,,22439.0,23160.0,0
346,2024-01-15 10:00:00,Valparaíso,Desktop,Libros,Tarjeta,41.0,2,17.7,2.0,24087.0,43960.0,1
347,2024-01-15 11:00:00,Santiago,Mobile,Hogar,,77.0,2,3.8,4.0,24786.0,54802.0,0
348,2024-01-15 12:00:00,Santiago,Mobile,Libros,Transferencia,36.0,1,0.8,2.0,19999.0,21475.0,1
349,2024-01-15 13:00:00,Valparaíso,Mobile,Libros,Transferencia,51.0,2,1.8,1.0,5093.0,8847.0,0
350,2024-01-15 14:00:00,Valparaíso,Desktop,Hogar,Tarjeta,47.0,5,1.7,4.0,35436.0,198612.0,0
351,2024-01-15 15:00:00,Concepción,Desktop,Hogar,Tarjeta,99.0,3,2.1,3.0,7915.0,23935.0,1
352,2024-01-15 16:00:00,Valparaíso,Desktop,Deportes,Tarjeta,47.0,3,1.2,,43066.0,118969.0,0
353,2024-01-15 17:00:00,Santiago,Desktop,Ropa,Efectivo,37.0,3,4.6,,8446.0,25479.0,0
354,2024-01-15 18:00:00,Santiago,Mobile,Ropa,,38.0,1,4.1,,24214.0,21675.0,0
355,2024-01-15 19:00:00,Valparaíso,Mobile,Deportes,,38.0,2,7.1,,7834.0,14447.0,0
356,2024-01-15 20:00:00,Santiago,Mobile,Libros,Tarjeta,48.0,7,2.8,,22158.0,166490.0,0
357,2024-01-15 21:00:00,Valparaíso,Desktop,Hogar,,47.0,3,13.0,,3151.0,9425.0,0
358,2024-01-15 22:00:00,La Serena,Mobile,Electrónica,Tarjeta,45.0,6,24.1,4.0,70315.0,421635.0,1
359,2024-01-15 23:00:00,Valparaíso,Mobile,Libros,Efectivo,79.0,5,14.7,,16349.0,69867.0,0
360,2024-01-16 00:00:00,Santiago,Mobile,Ropa,Tarjeta,,6,10.0,5.0,12438.0,78147.0,1
361,2024-01-16 01:00:00,Valparaíso,Desktop,Hogar,Transferencia,71.0,5,9.7,5.0,17690.0,82941.0,1
362,2024-01-16 02:00:00,Valparaíso,Mobile,Deportes,,43.0,1,17.3,3.0,23277.0,21539.0,0
363,2024-01-16 03:00:00,Valparaíso,Desktop,Libros,Transferencia,,7,,2.0,11193.0,74186.0,1
364,2024-01-16 04:00:00,La Serena,Desktop,Electrónica,Tarjeta,27.0,3,3.3,4.0,12556.0,35208.0,1
365,2024-01-16 05:00:00,Santiago,Desktop,Libros,,,1,8.4,4.0,5740.0,5451.0,0
366,2024-01-16 06:00:00,La Serena,Tablet,Deportes,Efectivo,77.0,3,2.9,,18849.0,60054.0,0
367,2024-01-16 07:00:00,La Serena,Mobile,Electrónica,Transferencia,49.0,2,3.4,3.0,13936.0,24245.0,1
368,2024-01-16 08:00:00,Santiago,Desktop,Libros,,39.0,4,26.6,,13448.0,50653.0,0
369,2024-01-16 09:00:00,Santiago,Desktop,Deportes,Tarjeta,30.0,2,7.9,2.0,16312.0,29114.0,0
370,2024-01-16 10:00:00,Santiago,Desktop,Libros,Tarjeta,42.0,2,1.5,,9500.0,21572.0,0
371,2024-01-16 11:00:00,Santiago,Desktop,Hogar,Tarjeta,76.0,1,8.9,,8614.0,9284.0,0
372,2024-01-16 12:00:00,Santiago,Mobile,Libros,,34.0,4,12.8,4.0,13851.0,62564.0,0
373,2024-01-16 13:00:00,Valparaíso,Desktop,Deportes,Tarjeta,56.0,4,8.1,,35594.0,125946.0,0
374,2024-01-16 14:00:00,Santiago,Mobile,Ropa,Tarjeta,49.0,5,3.3,5.0,24919.0,130935.0,1
375,2024-01-16 15:00:00,Santiago,Tablet,Deportes,,35.0,4,1.8,,6739.0,27173.0,0
376,2024-01-16 16:00:00,Concepción,Desktop,Libros,Tarjeta,,1,12.2,1.0,33693.0,36654.0,1
377,2024-01-16 17:00:00,Santiago,Desktop,Hogar,Tarjeta,27.0,4,11.6,3.0,21028.0,72274.0,1
378,2024-01-16 18:00:00,Concepción,Desktop,Ropa,Transferencia,,8,14.5,5.0,16429.0,121978.0,1
379,2024-01-16 19:00:00,Santiago,Mobile,Deportes,,47.0,1,7.2,4.0,9467.0,9222.0,0
380,2024-01-16 20:00:00,Santiago,Mobile,Ropa,Tarjeta,26.0,1,7.0,,52617.0,59180.0,0
381,2024-01-16 21:00:00,Valparaíso,Desktop,Hogar,,47.0,1,14.6,,13944.0,15582.0,0
382,2024-01-16 22:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,67.0,2,2.3,5.0,11686.0,19872.0,0
383,2024-01-16 23:00:00,Concepción,Mobile,Ropa,Tarjeta,27.0,2,2.1,,6944.0,15364.0,0
384,2024-01-17 00:00:00,Concepción,Desktop,Deportes,Tarjeta,49.0,1,19.6,4.0,8612.0,9408.0,1
385,2024-01-17 01:00:00,Concepción,Mobile,Hogar,Tarjeta,39.0,3,3.5,,18974.0,57851.0,0
386,2024-01-17 02:00:00,Santiago,Desktop,Deportes,Transferencia,29.0,12,4.0,5.0,4783.0,51912.0,1
387,2024-01-17 03:00:00,Santiago,Mobile,Hogar,,,1,1.2,,82694.0,93457.0,0
388,2024-01-17 04:00:00,Concepción,Desktop,Deportes,Tarjeta,73.0,4,26.2,,21325.0,87277.0,0
389,2024-01-17 05:00:00,Concepción,Desktop,Hogar,Tarjeta,35.0,3,15.2,5.0,11874.0,33187.0,1
390,2024-01-17 06:00:00,La Serena,Mobile,Libros,Tarjeta,48.0,4,7.0,3.0,5356.0,21691.0,1
391,2024-01-17 07:00:00,Santiago,Mobile,Deportes,,45.0,3,2.0,,11285.0,29379.0,0
392,2024-01-17 08:00:00,Santiago,Mobile,Hogar,Tarjeta,31.0,6,35.4,5.0,6308.0,34151.0,0
393,2024-01-17 09:00:00,Concepción,Tablet,Electrónica,Tarjeta,52.0,4,1.7,4.0,29174.0,116385.0,1
394,2024-01-17 10:00:00,Santiago,Mobile,Hogar,Efectivo,,2,3.0,5.0,4515.0,9857.0,0
395,2024-01-17 11:00:00,La Serena,Mobile,Electrónica,Transferencia,33.0,3,3.8,3.0,12225.0,40761.0,1
396,2024-01-17 12:00:00,Concepción,Desktop,Ropa,Tarjeta,50.0,3,4.9,4.0,40956.0,137452.0,1
397,2024-01-17 13:00:00,Santiago,Mobile,Hogar,Tarjeta,,4,6.6,5.0,22214.0,81054.0,0
398,2024-01-17 14:00:00,Concepción,Tablet,Ropa,Tarjeta,57.0,7,4.0,4.0,15925.0,107813.0,0
399,2024-01-17 15:00:00,Concepción,Desktop,Ropa,,59.0,4,12.8,,12256.0,51325.0,0
400,2024-01-17 16:00:00,Santiago,Mobile,Libros,Transferencia,41.0,2,4.9,5.0,8619.0,15404.0,1
401,2024-01-17 17:00:00,La Serena,Desktop,Hogar,Tarjeta,66.0,1,8.5,4.0,7783.0,6738.0,1
402,2024-01-17 18:00:00,Valparaíso,Mobile,Libros,Tarjeta,49.0,3,20.1,,11132.0,29747.0,0
403,2024-01-17 19:00:00,Concepción,Desktop,Libros,Tarjeta,51.0,1,15.6,,14632.0,12659.0,0
404,2024-01-17 20:00:00,Santiago,Desktop,Ropa,Tarjeta,28.0,2,17.5,5.0,26102.0,51841.0,0
405,2024-01-17 21:00:00,Concepción,Mobile,Deportes,Tarjeta,53.0,4,0.9,3.0,18592.0,72072.0,0
406,2024-01-17 22:00:00,Santiago,Mobile,Ropa,Tarjeta,51.0,4,10.8,5.0,12769.0,56719.0,1
407,2024-01-17 23:00:00,Santiago,Tablet,Ropa,Tarjeta,,11,1.8,5.0,39774.0,394995.0,1
408,2024-01-18 00:00:00,La Serena,Mobile,Electrónica,,44.0,7,2.9,4.0,5180.0,36591.0,0
409,2024-01-18 01:00:00,Santiago,Desktop,Deportes,,56.0,2,19.1,,8857.0,15241.0,0
410,2024-01-18 02:00:00,Santiago,Mobile,Ropa,Tarjeta,53.0,2,14.3,,8336.0,15979.0,0
411,2024-01-18 03:00:00,La Serena,Mobile,Deportes,,43.0,5,21.2,,6764.0,35772.0,0
412,2024-01-18 04:00:00,La Serena,Desktop,Electrónica,Tarjeta,53.0,4,5.4,,16321.0,69230.0,0
413,2024-01-18 05:00:00,Valparaíso,Mobile,Deportes,,29.0,3,0.5,,5242.0,17878.0,0
414,2024-01-18 06:00:00,Valparaíso,Desktop,Hogar,Tarjeta,111.0,5,16.1,4.0,31221.0,173526.0,1
415,2024-01-18 07:00:00,Santiago,Mobile,Electrónica,,40.0,8,4.1,,15831.0,132635.0,0
416,2024-01-18 08:00:00,Santiago,Mobile,Deportes,Tarjeta,,1,7.7,,7211.0,6984.0,0
417,2024-01-18 09:00:00,Santiago,Tablet,Libros,Tarjeta,64.0,9,,,7999.0,82595.0,0
418,2024-01-18 10:00:00,Valparaíso,Desktop,Deportes,,63.0,5,9.3,4.0,30562.0,137655.0,0
419,2024-01-18 11:00:00,Concepción,Tablet,Electrónica,Tarjeta,58.0,7,14.9,,10088.0,66393.0,0
420,2024-01-18 12:00:00,Concepción,Tablet,Libros,Transferencia,43.0,6,4.4,2.0,12529.0,77871.0,1
421,2024-01-18 13:00:00,Concepción,Tablet,Deportes,Transferencia,46.0,9,9.4,5.0,18408.0,150230.0,1
422,2024-01-18 14:00:00,Santiago,Desktop,Deportes,Transferencia,,3,3.7,5.0,2849.0,8930.0,1
423,2024-01-18 15:00:00,Valparaíso,Mobile,Electrónica,Efectivo,33.0,6,7.5,2.0,10438.0,59348.0,0
424,2024-01-18 16:00:00,Santiago,Tablet,Libros,Tarjeta,33.0,16,2.1,,30820.0,531023.0,0
425,2024-01-18 17:00:00,Valparaíso,Mobile,Libros,Tarjeta,30.0,8,11.5,2.0,6738.0,57792.0,1
426,2024-01-18 18:00:00,Santiago,Mobile,Deportes,,45.0,1,6.9,,12000.0,10676.0,0
427,2024-01-18 19:00:00,Concepción,Mobile,Hogar,Tarjeta,49.0,2,9.8,4.0,16307.0,27904.0,1
428,2024-01-18 20:00:00,Santiago,Mobile,Electrónica,Tarjeta,42.0,3,9.2,4.0,26564.0,90336.0,1
429,2024-01-18 21:00:00,Santiago,Desktop,Electrónica,Transferencia,37.0,2,0.6,5.0,6498.0,14479.0,1
430,2024-01-18 22:00:00,Santiago,Mobile,Ropa,Tarjeta,43.0,3,12.1,5.0,43577.0,120987.0,1
431,2024-01-18 23:00:00,Concepción,Mobile,Libros,Transferencia,,2,19.0,2.0,11333.0,20946.0,1
432,2024-01-19 00:00:00,Valparaíso,Mobile,Libros,Transferencia,58.0,3,2.9,,9932.0,28107.0,0
433,2024-01-19 01:00:00,Santiago,Mobile,Ropa,,81.0,4,15.9,,11395.0,41197.0,0
434,2024-01-19 02:00:00,Santiago,Desktop,Deportes,,33.0,4,11.4,1.0,7442.0,25798.0,0
435,2024-01-19 03:00:00,Concepción,Mobile,Deportes,Transferencia,,1,16.4,1.0,7771.0,8865.0,1
436,2024-01-19 04:00:00,Santiago,Mobile,Electrónica,Tarjeta,72.0,4,0.2,3.0,25965.0,91991.0,1
437,2024-01-19 05:00:00,Concepción,Mobile,Deportes,,,3,3.9,,11469.0,34765.0,0
438,2024-01-19 06:00:00,Concepción,Mobile,Hogar,Tarjeta,47.0,1,4.8,2.0,7308.0,8217.0,0
439,2024-01-19 07:00:00,Santiago,Desktop,Hogar,Transferencia,39.0,4,20.9,,11575.0,45284.0,0
440,2024-01-19 08:00:00,Santiago,Mobile,Hogar,Tarjeta,44.0,14,12.7,3.0,13956.0,223088.0,1
441,2024-01-19 09:00:00,La Serena,Mobile,Ropa,,,7,,5.0,8326.0,66030.0,0
442,2024-01-19 10:00:00,Santiago,Mobile,Hogar,Tarjeta,,2,9.0,5.0,61153.0,129580.0,1
443,2024-01-19 11:00:00,Santiago,Mobile,Ropa,Transferencia,,4,0.1,,12330.0,47498.0,0
444,2024-01-19 12:00:00,Concepción,Tablet,Electrónica,Transferencia,52.0,4,9.8,3.0,36235.0,162500.0,1
445,2024-01-19 13:00:00,La Serena,Mobile,Electrónica,Tarjeta,96.0,5,7.7,,17640.0,95418.0,0
446,2024-01-19 14:00:00,La Serena,Desktop,Hogar,,38.0,3,6.1,,22327.0,69342.0,0
447,2024-01-19 15:00:00,Concepción,Desktop,Ropa,Transferencia,50.0,2,4.7,5.0,8111.0,14956.0,1
448,2024-01-19 16:00:00,Santiago,Mobile,Hogar,Tarjeta,52.0,8,6.7,,12982.0,102578.0,0
449,2024-01-19 17:00:00,Santiago,Tablet,Deportes,Tarjeta,27.0,3,19.6,3.0,14189.0,39098.0,0
450,2024-01-19 18:00:00,Concepción,Desktop,Ropa,,41.0,9,,,8583.0,68617.0,0
451,2024-01-19 19:00:00,Valparaíso,Desktop,Ropa,Tarjeta,70.0,8,,,14623.0,133073.0,0
452,2024-01-19 20:00:00,Santiago,Mobile,Ropa,Tarjeta,,1,9.5,4.0,17139.0,16307.0,0
453,2024-01-19 21:00:00,La Serena,Desktop,Ropa,Tarjeta,38.0,5,14.6,1.0,21393.0,100638.0,0
454,2024-01-19 22:00:00,Santiago,Mobile,Deportes,Tarjeta,50.0,2,5.5,,8150.0,17606.0,0
455,2024-01-19 23:00:00,Valparaíso,Mobile,Hogar,,54.0,3,11.8,4.0,13596.0,38335.0,0
456,2024-01-20 00:00:00,Santiago,Desktop,Electrónica,Tarjeta,,5,1.2,2.0,39707.0,172435.0,1
457,2024-01-20 01:00:00,Valparaíso,Desktop,Libros,Transferencia,50.0,2,29.8,4.0,17079.0,37920.0,1
458,2024-01-20 02:00:00,Santiago,Mobile,Libros,,34.0,1,9.6,,17329.0,15617.0,0
459,2024-01-20 03:00:00,Santiago,Desktop,Ropa,Tarjeta,36.0,4,4.7,,40612.0,151175.0,0
460,2024-01-20 04:00:00,Santiago,Desktop,Ropa,Transferencia,83.0,6,5.9,,11876.0,73129.0,0
461,2024-01-20 05:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,,4,37.2,5.0,15078.0,57165.0,1
